genes,Asthma,cardiovascular,coronaryheart,DiabetesMellitus,LymphoidLeukemia,ReumatoidArthritis
NIFK,0.0,1.0,0.0,0.0,0.0,0.0
NINJ2,0.0,1.0,0.0,0.0,0.0,0.0
NKX2-2,0.0,0.0,0.0,1.0,0.0,0.0
NKX2-3,0.0,0.0,0.0,1.0,0.0,1.0
NKX2-5,0.0,1.0,0.0,0.0,0.0,0.0
NKX2-6,0.0,1.0,0.0,0.0,0.0,0.0
NKX6-1,0.0,0.0,0.0,1.0,0.0,0.0
NKX6-3,0.0,0.0,0.0,1.0,0.0,0.0
NLGN1,0.0,0.0,0.0,1.0,0.0,0.0
NLRP3,0.0,1.0,0.0,0.0,0.0,0.0
NMB,0.0,1.0,0.0,0.0,0.0,0.0
NME7,0.0,1.0,0.0,0.0,0.0,0.0
NMI,0.0,0.0,0.0,1.0,0.0,0.0
NMUR2,0.0,1.0,0.0,0.0,0.0,0.0
NOD2,1.0,1.0,0.0,1.0,0.0,1.0
NODAL,0.0,1.0,0.0,0.0,0.0,0.0
NOL4,0.0,0.0,0.0,1.0,0.0,0.0
NONO,0.0,1.0,0.0,0.0,0.0,0.0
NOP58,0.0,1.0,0.0,0.0,0.0,0.0
NOS1,0.0,0.0,0.0,1.0,0.0,0.0
NOS1AP,0.0,1.0,0.0,0.0,0.0,0.0
NOS2,0.0,0.0,0.0,1.0,0.0,1.0
NOS3,0.0,1.0,1.0,0.0,0.0,0.0
NOTCH1,0.0,1.0,0.0,0.0,1.0,0.0
NOTCH2,0.0,1.0,0.0,1.0,0.0,0.0
NOTCH3,0.0,1.0,0.0,0.0,0.0,0.0
NOTCH4,1.0,0.0,0.0,0.0,0.0,0.0
NOX4,0.0,1.0,0.0,0.0,0.0,0.0
NPAS2,0.0,1.0,0.0,0.0,0.0,0.0
NPC1,0.0,1.0,0.0,1.0,0.0,0.0
NPC1L1,0.0,1.0,0.0,0.0,0.0,0.0
NPC2,0.0,0.0,0.0,1.0,0.0,0.0
NPEPPS,0.0,0.0,0.0,0.0,0.0,1.0
NPNT,1.0,1.0,0.0,0.0,0.0,0.0
NPPA,0.0,1.0,0.0,0.0,0.0,0.0
NPR1,0.0,1.0,0.0,0.0,0.0,0.0
NPR3,0.0,1.0,0.0,0.0,0.0,0.0
NPSR1,1.0,0.0,0.0,0.0,0.0,0.0
NR0B1,0.0,1.0,0.0,0.0,0.0,0.0
NR1D2,0.0,1.0,0.0,0.0,0.0,0.0
NR2C1,0.0,1.0,1.0,0.0,0.0,0.0
NR2F2,0.0,1.0,0.0,0.0,0.0,0.0
NR3C1,0.0,1.0,0.0,0.0,0.0,0.0
NR4A3,0.0,0.0,0.0,1.0,0.0,0.0
NR5A1,0.0,1.0,0.0,0.0,0.0,0.0
NR5A2,0.0,0.0,0.0,1.0,0.0,1.0
NRAP,0.0,1.0,0.0,0.0,0.0,0.0
NRAS,0.0,1.0,0.0,0.0,0.0,0.0
NRBF2,0.0,0.0,0.0,1.0,0.0,0.0
NRG3,0.0,1.0,0.0,1.0,0.0,0.0
NRIP1,0.0,1.0,0.0,0.0,0.0,0.0
NRP1,0.0,1.0,0.0,1.0,0.0,0.0
NRROS,1.0,0.0,0.0,0.0,0.0,0.0
NRXN3,0.0,0.0,0.0,1.0,0.0,0.0
NSD1,0.0,1.0,0.0,0.0,0.0,0.0
NSD2,0.0,1.0,0.0,0.0,0.0,0.0
NSMCE1,0.0,1.0,0.0,0.0,0.0,0.0
NSUN3,1.0,0.0,0.0,1.0,0.0,0.0
NT5C2,0.0,1.0,0.0,0.0,0.0,0.0
NT5E,0.0,1.0,0.0,0.0,0.0,0.0
NTAN1,0.0,0.0,0.0,1.0,0.0,0.0
NTMT2,0.0,1.0,0.0,0.0,0.0,0.0
NUAK1,0.0,0.0,0.0,1.0,0.0,0.0
NUCKS1,0.0,1.0,0.0,0.0,0.0,0.0
NUDT5,0.0,0.0,0.0,1.0,0.0,0.0
NUGGC,0.0,1.0,0.0,0.0,0.0,0.0
NUMB,0.0,1.0,0.0,0.0,0.0,0.0
NUP133,0.0,0.0,0.0,1.0,0.0,0.0
NUP155,0.0,1.0,0.0,0.0,0.0,0.0
NUS1,0.0,0.0,0.0,1.0,0.0,0.0
NXPE1,0.0,0.0,0.0,0.0,0.0,1.0
NYAP2,0.0,0.0,0.0,1.0,0.0,0.0
NYNRIN,0.0,0.0,0.0,1.0,0.0,0.0
OAS1,0.0,1.0,0.0,1.0,1.0,0.0
OAS3,0.0,1.0,0.0,1.0,0.0,0.0
OASL,0.0,0.0,0.0,1.0,0.0,0.0
OAT,0.0,1.0,0.0,0.0,0.0,0.0
OCIAD2,0.0,0.0,0.0,1.0,0.0,0.0
ODAD2,0.0,1.0,0.0,0.0,0.0,0.0
ODF1,0.0,0.0,0.0,0.0,1.0,0.0
OGFRL1,0.0,1.0,0.0,0.0,0.0,0.0
OIT3,0.0,1.0,1.0,0.0,0.0,0.0
OLFML2A,0.0,1.0,0.0,0.0,0.0,0.0
OLIG3,1.0,0.0,0.0,0.0,0.0,1.0
OLR1,0.0,1.0,0.0,0.0,0.0,0.0
ONECUT1,0.0,0.0,0.0,1.0,0.0,0.0
OPCML,0.0,0.0,0.0,1.0,0.0,0.0
OPN1SW,0.0,1.0,0.0,0.0,0.0,0.0
OPRL1,0.0,1.0,0.0,0.0,0.0,0.0
OPRM1,0.0,0.0,0.0,0.0,1.0,0.0
OPTC,0.0,0.0,0.0,1.0,0.0,0.0
OR10AD1,0.0,1.0,0.0,0.0,0.0,0.0
OR4A47,0.0,1.0,0.0,0.0,0.0,0.0
OR4A5,0.0,1.0,0.0,0.0,0.0,0.0
OR4C12,0.0,1.0,0.0,0.0,0.0,0.0
OR5B3,0.0,0.0,0.0,1.0,0.0,0.0
ORAI2,0.0,0.0,0.0,1.0,0.0,0.0
OSBPL7,0.0,0.0,0.0,1.0,0.0,0.0
OSGIN1,0.0,0.0,0.0,1.0,0.0,0.0
OSM,0.0,1.0,0.0,0.0,0.0,0.0
OSMR,0.0,1.0,0.0,1.0,0.0,1.0
OTOGL,0.0,1.0,0.0,0.0,0.0,0.0
OTULIN,1.0,0.0,0.0,1.0,0.0,0.0
OTULINL,1.0,0.0,0.0,1.0,0.0,0.0
OVOL1,1.0,1.0,0.0,0.0,0.0,0.0
OXCT2,0.0,0.0,0.0,1.0,0.0,0.0
OXER1,0.0,1.0,0.0,0.0,0.0,0.0
P2RY1,0.0,0.0,0.0,1.0,0.0,0.0
P2RY10,0.0,0.0,0.0,0.0,0.0,1.0
P4HA2,0.0,1.0,0.0,0.0,0.0,0.0
PABPC4,0.0,1.0,0.0,1.0,0.0,0.0
PACRG,0.0,1.0,0.0,0.0,0.0,0.0
PACS1,0.0,1.0,0.0,0.0,0.0,0.0
PADI2,0.0,0.0,0.0,0.0,0.0,1.0
PADI4,0.0,0.0,0.0,0.0,0.0,1.0
PADI6,0.0,1.0,0.0,0.0,0.0,0.0
PAK2,0.0,1.0,0.0,0.0,0.0,0.0
PALLD,0.0,1.0,1.0,0.0,0.0,0.0
PALM2AKAP2,0.0,1.0,0.0,0.0,0.0,0.0
PALMD,0.0,1.0,0.0,0.0,0.0,0.0
PAM,0.0,0.0,0.0,1.0,0.0,0.0
PAPOLG,1.0,0.0,0.0,0.0,0.0,0.0
PAPPA,0.0,1.0,0.0,0.0,0.0,0.0
PAQR5,0.0,1.0,0.0,0.0,0.0,0.0
PARD3B,0.0,0.0,0.0,1.0,0.0,0.0
PARK7,0.0,0.0,0.0,0.0,0.0,1.0
PARP12,0.0,1.0,1.0,0.0,0.0,0.0
PARP8,0.0,0.0,0.0,1.0,0.0,0.0
PARVB,1.0,0.0,0.0,0.0,0.0,0.0
PAWR,0.0,1.0,0.0,0.0,0.0,0.0
PAX2,0.0,1.0,0.0,0.0,0.0,0.0
PAX4,0.0,0.0,0.0,1.0,0.0,0.0
PAX6,0.0,1.0,0.0,1.0,0.0,0.0
PCBD1,0.0,0.0,0.0,1.0,0.0,0.0
PCCA,0.0,1.0,0.0,0.0,0.0,0.0
PCCB,0.0,1.0,0.0,0.0,0.0,0.0
PCDH12,0.0,1.0,0.0,0.0,0.0,0.0
PCDH17,0.0,0.0,0.0,1.0,0.0,0.0
PCDH18,0.0,1.0,0.0,0.0,0.0,0.0
PCGF3,0.0,0.0,0.0,1.0,0.0,0.0
PCM1,0.0,1.0,0.0,0.0,0.0,0.0
PCNT,0.0,0.0,0.0,1.0,0.0,0.0
PCNX1,0.0,1.0,0.0,0.0,0.0,0.0
PCSK1,0.0,0.0,0.0,1.0,0.0,0.0
PCSK6,0.0,1.0,1.0,1.0,0.0,0.0
PCSK9,0.0,1.0,1.0,1.0,0.0,0.0
PDCD10,0.0,1.0,0.0,0.0,0.0,0.0
PDCD4,0.0,0.0,0.0,1.0,0.0,0.0
PDE10A,0.0,1.0,0.0,0.0,0.0,0.0
PDE1A,0.0,1.0,0.0,0.0,0.0,0.0
PDE2A,0.0,0.0,0.0,0.0,0.0,1.0
PDE3A,0.0,1.0,1.0,1.0,0.0,0.0
PDE4D,1.0,0.0,0.0,0.0,0.0,0.0
PDE8A,0.0,1.0,0.0,0.0,0.0,0.0
PDE8B,0.0,0.0,0.0,1.0,0.0,0.0
PDE9A,0.0,1.0,0.0,0.0,0.0,0.0
PDGFB,0.0,0.0,0.0,0.0,0.0,1.0
PDGFC,0.0,1.0,0.0,1.0,0.0,0.0
PDGFD,0.0,0.0,0.0,1.0,0.0,0.0
PDGFRA,0.0,1.0,0.0,0.0,0.0,0.0
PDHX,0.0,0.0,0.0,1.0,0.0,0.0
PDIA2,0.0,1.0,0.0,0.0,0.0,0.0
PDILT,0.0,1.0,0.0,1.0,0.0,0.0
PDLIM3,0.0,0.0,0.0,1.0,0.0,0.0
PDLIM5,0.0,1.0,0.0,0.0,0.0,0.0
PDS5B,0.0,1.0,1.0,0.0,0.0,0.0
PDX1,0.0,0.0,0.0,1.0,0.0,0.0
PDZD8,0.0,1.0,0.0,0.0,0.0,0.0
PDZRN4,0.0,0.0,0.0,1.0,0.0,0.0
PEAK1,0.0,0.0,0.0,1.0,0.0,0.0
PECAM1,0.0,1.0,1.0,0.0,0.0,0.0
PELO,0.0,0.0,0.0,1.0,0.0,0.0
PEMT,0.0,1.0,0.0,0.0,0.0,0.0
PENK,0.0,0.0,0.0,1.0,0.0,0.0
PEPD,0.0,1.0,0.0,1.0,0.0,0.0
PEX14,1.0,0.0,0.0,0.0,0.0,0.0
PEX2,0.0,1.0,0.0,0.0,0.0,0.0
PEX26,0.0,1.0,0.0,0.0,0.0,0.0
PFKFB3,0.0,0.0,0.0,1.0,0.0,1.0
PFKL,0.0,0.0,0.0,1.0,0.0,0.0
PGBD1,0.0,1.0,0.0,0.0,0.0,0.0
PGM1,0.0,1.0,0.0,1.0,0.0,0.0
PGPEP1,0.0,1.0,0.0,0.0,0.0,0.0
PGRMC2,0.0,0.0,0.0,1.0,0.0,0.0
PHACTR1,0.0,1.0,1.0,1.0,0.0,0.0
PHACTR2,1.0,0.0,0.0,0.0,0.0,0.0
PHACTR3,0.0,0.0,0.0,0.0,0.0,1.0
PHB1,1.0,1.0,1.0,0.0,0.0,0.0
PHF13,0.0,1.0,0.0,1.0,0.0,0.0
PHF2,0.0,0.0,0.0,1.0,0.0,0.0
PHF21A,0.0,1.0,0.0,0.0,0.0,0.0
PHIP,0.0,1.0,0.0,0.0,0.0,0.0
PHLDA1,0.0,1.0,0.0,0.0,0.0,0.0
PHLDB2,0.0,1.0,0.0,0.0,0.0,0.0
PHTF1,0.0,1.0,0.0,1.0,0.0,1.0
PHTF2,0.0,1.0,0.0,0.0,0.0,0.0
PI16,0.0,0.0,0.0,1.0,0.0,0.0
PID1,0.0,1.0,1.0,0.0,0.0,0.0
PIEZO1,0.0,1.0,0.0,0.0,0.0,0.0
PIEZO2,0.0,1.0,0.0,0.0,0.0,0.0
PIGC,0.0,0.0,0.0,1.0,0.0,0.0
PIGL,0.0,1.0,0.0,0.0,0.0,0.0
PIGX,1.0,0.0,0.0,0.0,0.0,0.0
PIK3C2B,0.0,1.0,0.0,0.0,0.0,0.0
PIK3C3,1.0,0.0,0.0,0.0,0.0,0.0
PIK3CA,0.0,1.0,0.0,0.0,0.0,0.0
PIK3CG,0.0,1.0,1.0,0.0,0.0,0.0
PIK3R1,0.0,1.0,0.0,1.0,0.0,0.0
PIM3,0.0,0.0,0.0,1.0,0.0,0.0
PIP4K2A,0.0,0.0,0.0,0.0,1.0,0.0
PIRT,0.0,1.0,0.0,0.0,0.0,0.0
PITPNC1,0.0,0.0,0.0,1.0,0.0,0.0
PITPNM3,0.0,1.0,0.0,0.0,0.0,0.0
PITX1,0.0,1.0,0.0,0.0,0.0,0.0
PITX2,0.0,1.0,0.0,0.0,0.0,0.0
PKD1,0.0,1.0,0.0,1.0,0.0,0.0
PKD1L1,0.0,1.0,0.0,0.0,0.0,0.0
PKD2,0.0,1.0,0.0,0.0,0.0,0.0
PKD2L1,0.0,1.0,1.0,0.0,0.0,0.0
PKDCC,0.0,0.0,0.0,0.0,0.0,1.0
PKHD1,0.0,1.0,0.0,1.0,0.0,0.0
PKP2,0.0,1.0,0.0,1.0,0.0,0.0
PKP4,0.0,1.0,0.0,0.0,0.0,0.0
PLA2R1,0.0,1.0,0.0,0.0,0.0,0.0
PLAGL1,1.0,0.0,0.0,1.0,0.0,0.0
PLAU,0.0,0.0,0.0,0.0,0.0,1.0
PLCB1,0.0,1.0,0.0,0.0,0.0,0.0
PLCB3,0.0,0.0,0.0,1.0,0.0,0.0
PLCD3,0.0,1.0,0.0,0.0,0.0,0.0
PLCE1,0.0,1.0,0.0,0.0,0.0,0.0
PLCG1,0.0,1.0,1.0,1.0,0.0,0.0
PLCG2,0.0,1.0,1.0,0.0,0.0,0.0
PLCH1,0.0,1.0,0.0,0.0,0.0,0.0
PLCL1,1.0,1.0,1.0,0.0,0.0,1.0
PLCL2,1.0,1.0,0.0,1.0,0.0,1.0
PLCXD2,0.0,1.0,0.0,0.0,0.0,0.0
PLD4,0.0,0.0,0.0,0.0,0.0,1.0
PLEC,0.0,1.0,0.0,0.0,0.0,0.0
PLEK,0.0,1.0,0.0,0.0,0.0,0.0
PLEKHA1,0.0,1.0,0.0,1.0,0.0,0.0
PLEKHA3,0.0,1.0,0.0,0.0,0.0,0.0
PLEKHG1,0.0,1.0,1.0,0.0,0.0,0.0
PLEKHH2,0.0,0.0,0.0,1.0,0.0,0.0
PLEKHM1,0.0,0.0,0.0,1.0,0.0,0.0
PLEKHM3,0.0,0.0,0.0,1.0,0.0,0.0
PLEKHO2,0.0,1.0,0.0,0.0,0.0,0.0
PLG,0.0,1.0,1.0,0.0,0.0,0.0
PLN,0.0,1.0,0.0,0.0,0.0,0.0
PLOD1,0.0,1.0,0.0,0.0,0.0,0.0
PLPP3,0.0,1.0,1.0,0.0,0.0,0.0
PLTP,0.0,1.0,1.0,0.0,0.0,0.0
PLXDC2,0.0,1.0,0.0,0.0,0.0,0.0
PLXNA2,0.0,1.0,0.0,0.0,0.0,0.0
PLXNB2,0.0,1.0,0.0,0.0,0.0,0.0
PLXNC1,1.0,0.0,0.0,0.0,0.0,0.0
PLXND1,0.0,0.0,0.0,1.0,0.0,0.0
PMAIP1,0.0,1.0,0.0,1.0,1.0,0.0
PMF1,0.0,1.0,0.0,0.0,0.0,0.0
PMF1-BGLAP,0.0,1.0,0.0,0.0,0.0,0.0
PML,0.0,0.0,0.0,1.0,0.0,0.0
PMM2,0.0,0.0,0.0,1.0,0.0,0.0
PMPCA,0.0,1.0,0.0,0.0,0.0,0.0
PMS2,0.0,1.0,0.0,0.0,0.0,0.0
PNO1,0.0,1.0,0.0,0.0,0.0,0.0
PNOC,0.0,0.0,0.0,1.0,0.0,0.0
PNPLA2,0.0,1.0,0.0,0.0,0.0,0.0
PNPLA3,0.0,1.0,0.0,1.0,0.0,0.0
POC1B,0.0,1.0,1.0,0.0,0.0,0.0
POC1B-GALNT4,0.0,1.0,0.0,0.0,0.0,0.0
POC5,0.0,1.0,0.0,1.0,0.0,0.0
POF1B,0.0,1.0,0.0,0.0,0.0,0.0
POLD2,0.0,0.0,0.0,1.0,0.0,0.0
POLG,0.0,1.0,0.0,0.0,0.0,0.0
POLI,1.0,0.0,0.0,0.0,0.0,0.0
POLR1F,0.0,1.0,0.0,0.0,0.0,0.0
POLR3A,0.0,1.0,0.0,0.0,0.0,0.0
POLR3H,0.0,1.0,0.0,0.0,0.0,0.0
PON1,0.0,1.0,0.0,0.0,0.0,0.0
POSTN,0.0,1.0,0.0,0.0,0.0,0.0
POT1,0.0,0.0,0.0,0.0,1.0,0.0
POU2F1,1.0,0.0,0.0,0.0,0.0,0.0
POU3F1,0.0,0.0,0.0,0.0,0.0,1.0
POU3F3,0.0,0.0,0.0,1.0,0.0,0.0
POU5F1,0.0,0.0,0.0,1.0,0.0,0.0
POU5F1B,0.0,1.0,0.0,1.0,1.0,0.0
PPA2,0.0,1.0,0.0,0.0,0.0,0.0
PPARG,0.0,0.0,0.0,1.0,0.0,0.0
PPARGC1A,0.0,1.0,0.0,0.0,0.0,0.0
PPCS,0.0,1.0,0.0,0.0,0.0,0.0
PPFIA4,0.0,1.0,0.0,0.0,0.0,0.0
PPIF,0.0,0.0,0.0,1.0,0.0,1.0
PPIP5K2,0.0,0.0,0.0,1.0,0.0,0.0
PPM1G,0.0,1.0,0.0,0.0,0.0,0.0
PPOX,0.0,1.0,0.0,0.0,0.0,0.0
PPP1CB,0.0,1.0,0.0,0.0,0.0,0.0
PPP1R12A,0.0,1.0,0.0,0.0,0.0,0.0
PPP1R13L,0.0,1.0,0.0,0.0,0.0,0.0
PPP1R1C,0.0,1.0,0.0,0.0,0.0,0.0
PPP1R3A,0.0,0.0,0.0,1.0,0.0,0.0
PPP2R2A,0.0,1.0,0.0,1.0,0.0,0.0
PPP2R2B,0.0,1.0,0.0,0.0,0.0,0.0
PPP2R2C,0.0,0.0,0.0,1.0,0.0,0.0
PPP2R3A,0.0,0.0,0.0,1.0,0.0,0.0
PPP3R1,0.0,1.0,0.0,0.0,0.0,0.0
PPP4R3A,0.0,0.0,0.0,1.0,0.0,0.0
PPP5C,0.0,0.0,0.0,0.0,0.0,1.0
PRC1,0.0,0.0,0.0,1.0,0.0,0.0
PRDM1,1.0,1.0,0.0,0.0,0.0,1.0
PRDM11,1.0,0.0,0.0,0.0,0.0,0.0
PRDM16,0.0,1.0,0.0,0.0,0.0,0.0
PRDM5,0.0,0.0,0.0,1.0,0.0,0.0
PRDM6,0.0,1.0,0.0,0.0,0.0,0.0
PRDM8,0.0,1.0,0.0,0.0,0.0,0.0
PRDX6,0.0,0.0,0.0,0.0,0.0,1.0
PRELP,0.0,0.0,0.0,1.0,0.0,0.0
PREX1,0.0,1.0,1.0,0.0,0.0,0.0
PREX2,0.0,1.0,0.0,0.0,0.0,0.0
PRF1,0.0,0.0,0.0,1.0,0.0,0.0
PRICKLE1,0.0,0.0,0.0,1.0,0.0,0.0
PRICKLE3,0.0,1.0,0.0,0.0,0.0,0.0
PRIM1,0.0,0.0,0.0,1.0,0.0,0.0
PRIM2,0.0,1.0,1.0,0.0,0.0,0.0
PRIMPOL,0.0,1.0,0.0,0.0,0.0,0.0
PRKACA,0.0,1.0,0.0,0.0,0.0,0.0
PRKACB,0.0,1.0,0.0,0.0,0.0,0.0
PRKAG2,0.0,1.0,0.0,0.0,0.0,0.0
PRKAR1A,0.0,1.0,0.0,0.0,0.0,0.0
PRKCA,0.0,1.0,0.0,0.0,0.0,0.0
PRKCB,0.0,0.0,0.0,0.0,0.0,1.0
PRKCE,0.0,1.0,1.0,0.0,0.0,0.0
PRKCH,1.0,1.0,0.0,0.0,0.0,1.0
PRKCQ,1.0,1.0,0.0,1.0,0.0,1.0
PRKD1,0.0,0.0,0.0,1.0,0.0,0.0
PRKD2,0.0,0.0,0.0,1.0,0.0,0.0
PRKD3,0.0,1.0,0.0,0.0,0.0,0.0
PRKG1,0.0,1.0,0.0,0.0,0.0,0.0
PRKN,0.0,1.0,0.0,0.0,0.0,0.0
PRL,0.0,1.0,0.0,0.0,0.0,0.0
PRNP,0.0,1.0,0.0,0.0,0.0,0.0
PROC,1.0,1.0,0.0,0.0,0.0,0.0
PROCR,0.0,1.0,1.0,0.0,0.0,0.0
PROS1,0.0,1.0,0.0,0.0,0.0,0.0
PROX1,0.0,1.0,0.0,1.0,0.0,0.0
PRPH2,0.0,1.0,0.0,0.0,0.0,0.0
PRR11,0.0,0.0,0.0,1.0,0.0,0.0
PRR14L,0.0,0.0,0.0,1.0,0.0,0.0
PRR15L,0.0,0.0,0.0,1.0,0.0,0.0
PRR5L,1.0,0.0,0.0,0.0,0.0,0.0
PRRT2,0.0,1.0,0.0,0.0,0.0,0.0
PRRX1,0.0,1.0,0.0,0.0,0.0,0.0
PRSS23,0.0,1.0,0.0,0.0,0.0,0.0
PSAT1,0.0,1.0,0.0,1.0,0.0,0.0
PSEN1,0.0,1.0,0.0,0.0,0.0,0.0
PSEN2,0.0,1.0,0.0,0.0,0.0,0.0
PSMA6,0.0,1.0,0.0,0.0,0.0,0.0
PSMB7,0.0,1.0,0.0,0.0,0.0,0.0
PSMC3,0.0,1.0,0.0,0.0,0.0,0.0
PSMD12,0.0,1.0,0.0,0.0,0.0,0.0
PSMD6,0.0,0.0,0.0,1.0,0.0,0.0
PSMG1,0.0,1.0,0.0,0.0,0.0,1.0
PSORS1C1,0.0,1.0,0.0,0.0,0.0,0.0
PSRC1,0.0,1.0,1.0,1.0,0.0,0.0
PSTPIP1,0.0,1.0,0.0,0.0,0.0,0.0
PTCH1,1.0,0.0,0.0,1.0,0.0,0.0
PTDSS1,0.0,1.0,0.0,1.0,0.0,0.0
PTEN,0.0,1.0,0.0,1.0,0.0,0.0
PTF1A,0.0,0.0,0.0,1.0,0.0,0.0
PTGES,1.0,0.0,0.0,0.0,0.0,0.0
PTGFRN,0.0,0.0,0.0,1.0,0.0,0.0
PTGIS,0.0,1.0,0.0,0.0,0.0,0.0
PTH1R,0.0,0.0,0.0,1.0,0.0,0.0
PTK2,0.0,1.0,0.0,0.0,0.0,0.0
PTK2B,0.0,1.0,0.0,0.0,0.0,0.0
PTN,0.0,1.0,0.0,0.0,0.0,0.0
PTP4A1,1.0,0.0,0.0,1.0,0.0,0.0
PTPDC1,0.0,0.0,0.0,1.0,0.0,0.0
PTPN11,0.0,1.0,0.0,0.0,0.0,0.0
PTPN14,0.0,1.0,0.0,0.0,0.0,0.0
PTPN2,0.0,0.0,0.0,1.0,0.0,1.0
PTPN22,0.0,1.0,0.0,1.0,0.0,1.0
PTPN9,0.0,0.0,0.0,1.0,0.0,0.0
PTPRC,1.0,0.0,0.0,1.0,0.0,1.0
PTPRJ,0.0,1.0,0.0,0.0,0.0,0.0
PTPRK,1.0,0.0,0.0,0.0,0.0,0.0
PTPRQ,0.0,1.0,0.0,1.0,0.0,0.0
PTPRR,0.0,0.0,0.0,1.0,0.0,0.0
PTPRT,0.0,1.0,1.0,0.0,0.0,0.0
PTTG1,1.0,0.0,0.0,0.0,0.0,0.0
PUF60,0.0,1.0,0.0,0.0,0.0,0.0
PURG,0.0,1.0,0.0,1.0,0.0,0.0
PUS1,0.0,0.0,0.0,1.0,0.0,0.0
PUS10,0.0,0.0,0.0,0.0,0.0,1.0
PUS3,0.0,1.0,0.0,0.0,0.0,0.0
PWWP2B,0.0,1.0,0.0,0.0,0.0,0.0
PXDNL,0.0,1.0,0.0,0.0,0.0,0.0
PXK,0.0,0.0,0.0,0.0,0.0,1.0
PYGL,0.0,0.0,0.0,0.0,1.0,0.0
PYHIN1,1.0,0.0,0.0,0.0,0.0,0.0
QKI,0.0,1.0,0.0,1.0,0.0,0.0
QPCT,0.0,0.0,0.0,0.0,1.0,0.0
QPCTL,0.0,1.0,0.0,0.0,0.0,0.0
QRFPR,0.0,0.0,0.0,1.0,0.0,0.0
QSER1,0.0,0.0,0.0,1.0,0.0,0.0
RAB12,0.0,1.0,1.0,1.0,0.0,0.0
RAB1A,0.0,1.0,0.0,1.0,0.0,0.0
RAB23,0.0,1.0,1.0,0.0,0.0,0.0
RAB31,0.0,0.0,0.0,1.0,0.0,0.0
RAB3C,0.0,0.0,0.0,1.0,0.0,0.0
RAB5B,0.0,0.0,0.0,1.0,0.0,0.0
RABEP1,0.0,0.0,0.0,0.0,0.0,1.0
RAD50,1.0,0.0,0.0,0.0,0.0,0.0
RAD51B,1.0,1.0,0.0,1.0,0.0,1.0
RAF1,1.0,1.0,0.0,0.0,0.0,0.0
RAI1,0.0,0.0,0.0,1.0,0.0,0.0
RALGPS1,0.0,1.0,0.0,0.0,0.0,0.0
RALY,0.0,0.0,0.0,1.0,0.0,0.0
RANBP3L,0.0,1.0,0.0,1.0,0.0,0.0
RANBP6,1.0,0.0,0.0,0.0,0.0,0.0
RAPGEF5,0.0,1.0,0.0,0.0,0.0,0.0
RASA1,0.0,1.0,0.0,1.0,0.0,0.0
RASA2,0.0,1.0,0.0,0.0,0.0,0.0
RASD1,0.0,0.0,0.0,1.0,0.0,0.0
RASGEF1A,1.0,0.0,0.0,0.0,0.0,0.0
RASGEF1B,0.0,1.0,1.0,0.0,0.0,0.0
RASGRP1,0.0,0.0,0.0,1.0,0.0,1.0
RBFOX1,0.0,1.0,0.0,0.0,0.0,0.0
RBL2,0.0,0.0,0.0,1.0,0.0,0.0
RBM10,0.0,1.0,0.0,0.0,0.0,0.0
RBM17,0.0,0.0,0.0,1.0,0.0,0.0
RBM20,0.0,1.0,0.0,0.0,0.0,0.0
RBMS1,0.0,0.0,0.0,1.0,0.0,0.0
RBMS3,0.0,0.0,0.0,1.0,0.0,0.0
RBPJ,0.0,0.0,0.0,1.0,0.0,1.0
RBPJL,0.0,0.0,0.0,1.0,0.0,0.0
RCAN1,0.0,0.0,0.0,0.0,0.0,1.0
RCBTB1,0.0,1.0,0.0,0.0,0.0,0.0
RCOR1,1.0,0.0,0.0,0.0,0.0,0.0
