genes,Asthma,cardiovascular,coronaryheart,DiabetesMellitus,LymphoidLeukemia,ReumatoidArthritis
SYT1,0.0,1.0,0.0,0.0,0.0,0.0
SYT10,0.0,0.0,0.0,1.0,0.0,0.0
SYT13,1.0,0.0,0.0,1.0,0.0,0.0
SYT14,0.0,1.0,0.0,0.0,0.0,0.0
SYTL5,0.0,1.0,0.0,0.0,0.0,0.0
TAB2,0.0,1.0,0.0,1.0,0.0,0.0
TACR1,1.0,0.0,0.0,0.0,0.0,0.0
TAF1,0.0,1.0,0.0,0.0,0.0,0.0
TAF10,0.0,1.0,0.0,0.0,0.0,0.0
TAF1A,0.0,1.0,0.0,0.0,0.0,0.0
TAF4B,0.0,1.0,0.0,0.0,0.0,0.0
TAFA5,0.0,1.0,0.0,0.0,0.0,0.0
TAFAZZIN,0.0,1.0,0.0,0.0,0.0,0.0
TAGAP,0.0,0.0,0.0,1.0,0.0,1.0
TAMM41,0.0,1.0,0.0,0.0,0.0,0.0
TANGO2,0.0,1.0,0.0,0.0,0.0,0.0
TAOK3,0.0,0.0,0.0,1.0,0.0,0.0
TAP2,0.0,0.0,0.0,1.0,0.0,1.0
TAS2R1,0.0,1.0,0.0,0.0,0.0,0.0
TBC1D19,0.0,1.0,0.0,0.0,0.0,0.0
TBC1D4,0.0,0.0,0.0,1.0,0.0,0.0
TBCD,0.0,1.0,0.0,0.0,0.0,0.0
TBCK,0.0,1.0,0.0,0.0,0.0,0.0
TBL1XR1,1.0,0.0,0.0,0.0,0.0,0.0
TBX1,0.0,1.0,0.0,0.0,0.0,0.0
TBX2,0.0,1.0,0.0,0.0,0.0,0.0
TBX20,0.0,1.0,1.0,0.0,0.0,0.0
TBX21,1.0,0.0,0.0,0.0,0.0,0.0
TBX3,0.0,1.0,0.0,0.0,0.0,0.0
TBX4,0.0,1.0,0.0,0.0,0.0,0.0
TBX5,0.0,1.0,0.0,0.0,0.0,0.0
TBXAS1,0.0,1.0,0.0,0.0,0.0,0.0
TC2N,0.0,1.0,0.0,0.0,0.0,0.0
TCAP,0.0,1.0,0.0,0.0,0.0,0.0
TCEA2,0.0,1.0,0.0,1.0,0.0,0.0
TCF12,0.0,0.0,0.0,1.0,0.0,0.0
TCF19,0.0,0.0,0.0,1.0,0.0,0.0
TCF21,0.0,1.0,1.0,0.0,0.0,0.0
TCF3,0.0,0.0,0.0,1.0,0.0,0.0
TCF4,0.0,0.0,0.0,1.0,0.0,0.0
TCF7,0.0,0.0,0.0,0.0,0.0,1.0
TCF7L2,0.0,1.0,1.0,1.0,0.0,0.0
TCHHL1,1.0,0.0,0.0,0.0,0.0,0.0
TCIRG1,0.0,1.0,0.0,0.0,0.0,0.0
TCTE1,0.0,0.0,0.0,0.0,0.0,1.0
TDRD15,0.0,1.0,1.0,1.0,0.0,0.0
TDRKH,0.0,1.0,1.0,0.0,0.0,0.0
TEC,0.0,0.0,0.0,0.0,0.0,1.0
TECRL,0.0,1.0,0.0,0.0,0.0,0.0
TEK,0.0,1.0,0.0,0.0,0.0,0.0
TENM2,0.0,0.0,0.0,1.0,0.0,0.0
TENM3,1.0,1.0,0.0,1.0,0.0,0.0
TENT5A,0.0,1.0,1.0,0.0,0.0,0.0
TENT5C,0.0,0.0,0.0,1.0,0.0,0.0
TERT,0.0,1.0,1.0,0.0,1.0,0.0
TESPA1,1.0,0.0,0.0,0.0,0.0,0.0
TET1,0.0,0.0,0.0,1.0,0.0,0.0
TET2,0.0,1.0,1.0,1.0,0.0,0.0
TET3,0.0,0.0,0.0,0.0,0.0,1.0
TEX29,0.0,0.0,0.0,1.0,0.0,0.0
TEX9,0.0,1.0,0.0,0.0,0.0,0.0
TFAP2B,0.0,1.0,0.0,1.0,0.0,0.0
TFCP2L1,0.0,1.0,0.0,0.0,0.0,0.0
TFRC,1.0,0.0,0.0,1.0,0.0,0.0
TGFB1,0.0,1.0,1.0,1.0,0.0,0.0
TGFB2,0.0,1.0,0.0,0.0,0.0,0.0
TGFB3,0.0,1.0,0.0,0.0,0.0,0.0
TGFBR1,1.0,1.0,0.0,0.0,0.0,0.0
TGFBR2,0.0,1.0,0.0,0.0,0.0,0.0
TH,0.0,0.0,0.0,1.0,0.0,0.0
THADA,0.0,1.0,0.0,1.0,0.0,1.0
THBS1,0.0,0.0,0.0,1.0,0.0,0.0
THBS2,0.0,1.0,0.0,0.0,0.0,0.0
THEMIS,1.0,0.0,0.0,0.0,1.0,0.0
THRB,0.0,1.0,0.0,0.0,0.0,0.0
THSD1,0.0,1.0,0.0,0.0,0.0,0.0
THSD4,0.0,1.0,0.0,0.0,0.0,0.0
THSD7A,0.0,1.0,1.0,0.0,0.0,0.0
TIGAR,0.0,0.0,0.0,1.0,0.0,0.0
TIMD4,0.0,1.0,0.0,0.0,0.0,0.0
TIMP3,0.0,1.0,0.0,0.0,0.0,0.0
TIMP4,0.0,0.0,0.0,1.0,0.0,0.0
TIPARP,1.0,0.0,0.0,0.0,0.0,0.0
TKFC,0.0,1.0,0.0,0.0,0.0,0.0
TLDC2,0.0,1.0,0.0,0.0,0.0,0.0
TLE1,0.0,0.0,0.0,1.0,0.0,1.0
TLE3,0.0,1.0,0.0,0.0,0.0,0.0
TLE4,0.0,0.0,0.0,1.0,0.0,0.0
TLL1,0.0,1.0,0.0,1.0,0.0,0.0
TLN1,0.0,1.0,0.0,0.0,0.0,0.0
TLR1,1.0,0.0,0.0,0.0,0.0,1.0
TLR10,1.0,0.0,0.0,0.0,0.0,0.0
TLR4,0.0,0.0,0.0,0.0,0.0,1.0
TLR6,1.0,0.0,0.0,0.0,0.0,0.0
TM4SF4,0.0,0.0,0.0,1.0,0.0,0.0
TM6SF2,0.0,0.0,0.0,1.0,0.0,0.0
TM9SF2,1.0,0.0,0.0,1.0,0.0,0.0
TMC1,0.0,0.0,0.0,1.0,0.0,0.0
TMCO5A,0.0,1.0,0.0,0.0,0.0,0.0
TMEFF2,0.0,1.0,0.0,0.0,0.0,0.0
TMEM106B,0.0,1.0,1.0,1.0,0.0,0.0
TMEM121,0.0,0.0,0.0,1.0,0.0,0.0
TMEM126A,0.0,1.0,0.0,0.0,0.0,0.0
TMEM131L,0.0,1.0,0.0,0.0,0.0,0.0
TMEM151B,0.0,0.0,0.0,0.0,0.0,1.0
TMEM154,0.0,0.0,0.0,1.0,0.0,0.0
TMEM161B,0.0,1.0,0.0,1.0,0.0,0.0
TMEM17,0.0,0.0,0.0,0.0,0.0,1.0
TMEM174,0.0,0.0,0.0,0.0,0.0,1.0
TMEM176A,0.0,0.0,0.0,1.0,0.0,0.0
TMEM176B,0.0,0.0,0.0,1.0,0.0,0.0
TMEM179,0.0,0.0,0.0,0.0,0.0,1.0
TMEM18,0.0,1.0,1.0,1.0,0.0,0.0
TMEM184C,0.0,1.0,0.0,0.0,0.0,0.0
TMEM200A,0.0,1.0,1.0,0.0,0.0,0.0
TMEM232,1.0,0.0,0.0,0.0,0.0,0.0
TMEM235,0.0,0.0,0.0,0.0,0.0,1.0
TMEM270,1.0,1.0,0.0,0.0,0.0,0.0
TMEM273,0.0,1.0,0.0,0.0,0.0,0.0
TMEM43,0.0,1.0,0.0,0.0,0.0,0.0
TMEM60,0.0,1.0,0.0,0.0,0.0,0.0
TMEM67,0.0,0.0,0.0,1.0,0.0,0.0
TMEM72,0.0,1.0,0.0,0.0,0.0,0.0
TMEM87B,0.0,0.0,0.0,1.0,0.0,0.0
TMEM91,0.0,1.0,1.0,0.0,0.0,0.0
TMOD1,0.0,1.0,0.0,0.0,0.0,0.0
TMPO,0.0,1.0,0.0,0.0,0.0,0.0
TMPRSS5,0.0,0.0,0.0,0.0,1.0,0.0
TNF,0.0,0.0,0.0,0.0,0.0,1.0
TNFAIP3,1.0,0.0,0.0,1.0,0.0,1.0
TNFAIP8,1.0,0.0,0.0,0.0,0.0,0.0
TNFRSF11A,1.0,0.0,0.0,0.0,0.0,0.0
TNFRSF11B,0.0,0.0,0.0,1.0,0.0,0.0
TNFRSF14,1.0,0.0,0.0,0.0,0.0,1.0
TNFRSF1A,0.0,1.0,0.0,0.0,0.0,1.0
TNFRSF8,1.0,0.0,0.0,0.0,0.0,0.0
TNFRSF9,0.0,0.0,0.0,0.0,0.0,1.0
TNFSF11,1.0,0.0,0.0,1.0,0.0,0.0
TNFSF15,1.0,0.0,0.0,1.0,0.0,1.0
TNFSF18,0.0,0.0,0.0,0.0,0.0,1.0
TNFSF4,1.0,0.0,0.0,0.0,0.0,1.0
TNIP1,0.0,0.0,0.0,1.0,0.0,1.0
TNNC1,0.0,1.0,0.0,0.0,0.0,0.0
TNNI3,0.0,1.0,0.0,0.0,0.0,0.0
TNNI3K,0.0,1.0,0.0,0.0,0.0,0.0
TNNT2,0.0,1.0,0.0,0.0,0.0,0.0
TNP1,0.0,1.0,0.0,0.0,0.0,0.0
TNPO3,0.0,0.0,0.0,0.0,0.0,1.0
TNRC18,0.0,0.0,0.0,1.0,0.0,1.0
TNRC6A,0.0,1.0,0.0,0.0,0.0,0.0
TNRC6B,0.0,0.0,0.0,1.0,0.0,0.0
TNS1,0.0,1.0,1.0,1.0,0.0,0.0
TNS2,0.0,1.0,0.0,0.0,0.0,0.0
TOM1,0.0,0.0,0.0,1.0,0.0,0.0
TOM1L2,0.0,1.0,0.0,0.0,0.0,0.0
TOMM40,0.0,1.0,1.0,0.0,0.0,0.0
TOX,0.0,0.0,0.0,1.0,0.0,0.0
TOX2,0.0,1.0,0.0,0.0,0.0,0.0
TP53,0.0,1.0,0.0,0.0,1.0,0.0
TP53INP1,0.0,1.0,0.0,1.0,0.0,0.0
TP63,0.0,0.0,0.0,0.0,1.0,0.0
TPCN2,0.0,0.0,0.0,1.0,0.0,0.0
TPD52,1.0,0.0,0.0,0.0,0.0,1.0
TPM1,0.0,1.0,0.0,0.0,0.0,0.0
TPO,0.0,0.0,0.0,1.0,0.0,0.0
TPPP,0.0,1.0,0.0,0.0,0.0,0.0
TRAF1,1.0,0.0,0.0,0.0,0.0,1.0
TRAF3,1.0,0.0,0.0,1.0,0.0,0.0
TRAF3IP2,0.0,0.0,0.0,1.0,0.0,1.0
TRANK1,0.0,0.0,0.0,1.0,0.0,0.0
TRAP1,1.0,0.0,0.0,0.0,0.0,0.0
TRAPPC9,0.0,1.0,0.0,0.0,0.0,0.0
TRDN,0.0,1.0,0.0,0.0,0.0,0.0
TREX1,0.0,1.0,0.0,0.0,0.0,0.0
TRHR,0.0,0.0,0.0,1.0,0.0,0.0
TRIB1,0.0,1.0,1.0,1.0,0.0,1.0
TRIB2,0.0,0.0,0.0,1.0,0.0,0.0
TRIM26,1.0,0.0,0.0,0.0,0.0,0.0
TRIM36,0.0,1.0,0.0,0.0,0.0,0.0
TRIM5,0.0,1.0,1.0,0.0,0.0,0.0
TRIM51G,0.0,1.0,0.0,0.0,0.0,0.0
TRIM63,0.0,1.0,0.0,0.0,0.0,0.0
TRIM64C,0.0,1.0,0.0,0.0,0.0,0.0
TRIM66,0.0,0.0,0.0,1.0,0.0,0.0
TRIQK,0.0,0.0,0.0,1.0,0.0,0.0
TRPA1,0.0,1.0,1.0,0.0,0.0,0.0
TRPC5,0.0,1.0,0.0,0.0,0.0,0.0
TRPC7,0.0,0.0,0.0,1.0,0.0,0.0
TRPM4,0.0,1.0,0.0,0.0,0.0,0.0
TRPM8,0.0,1.0,0.0,0.0,0.0,0.0
TRPS1,0.0,1.0,0.0,1.0,0.0,0.0
TRPV5,0.0,0.0,0.0,1.0,0.0,0.0
TSBP1,0.0,1.0,0.0,1.0,0.0,0.0
TSC1,0.0,1.0,0.0,0.0,0.0,0.0
TSC22D2,0.0,1.0,0.0,1.0,0.0,0.0
TSEN15,0.0,0.0,0.0,1.0,0.0,0.0
TSFM,0.0,1.0,0.0,0.0,0.0,0.0
TSHR,0.0,0.0,0.0,1.0,0.0,0.0
TSHZ2,0.0,0.0,0.0,1.0,0.0,0.0
TSHZ3,0.0,0.0,0.0,1.0,0.0,0.0
TSKU,0.0,0.0,0.0,1.0,0.0,0.0
TSLP,1.0,1.0,0.0,0.0,0.0,0.0
TSN,0.0,1.0,0.0,0.0,0.0,0.0
TSPAN12,0.0,1.0,0.0,0.0,0.0,0.0
TSPAN14,1.0,1.0,1.0,0.0,0.0,0.0
TSPAN15,0.0,1.0,0.0,0.0,0.0,0.0
TSPAN2,0.0,1.0,1.0,0.0,0.0,0.0
TSPAN32,0.0,0.0,0.0,0.0,1.0,0.0
TSPAN8,1.0,0.0,0.0,1.0,0.0,0.0
TSR2,0.0,1.0,0.0,0.0,0.0,0.0
TTC21B,0.0,1.0,0.0,0.0,0.0,0.0
TTC32,0.0,1.0,1.0,0.0,0.0,0.0
TTC33,0.0,0.0,0.0,0.0,0.0,1.0
TTLL5,0.0,1.0,0.0,0.0,0.0,0.0
TTLL7,0.0,0.0,0.0,1.0,0.0,0.0
TTN,0.0,1.0,0.0,1.0,0.0,0.0
TTN-AS1,0.0,1.0,0.0,0.0,0.0,0.0
TTR,0.0,1.0,0.0,0.0,0.0,0.0
TUBA1A,0.0,1.0,0.0,0.0,0.0,0.0
TUBA3C,0.0,1.0,1.0,0.0,0.0,0.0
TUBA8,0.0,1.0,0.0,0.0,0.0,0.0
TWIST1,0.0,1.0,1.0,0.0,0.0,0.0
TWNK,0.0,1.0,0.0,0.0,0.0,0.0
TXNDC11,0.0,0.0,0.0,0.0,0.0,1.0
TXNDC8,0.0,1.0,0.0,0.0,0.0,0.0
TXNRD2,0.0,1.0,0.0,0.0,0.0,0.0
TYK2,0.0,0.0,0.0,1.0,0.0,1.0
TYR,0.0,0.0,0.0,1.0,0.0,0.0
TYRP1,1.0,0.0,0.0,0.0,0.0,0.0
UBAC2,1.0,0.0,0.0,1.0,0.0,0.0
UBAP2,0.0,0.0,0.0,1.0,0.0,0.0
UBASH3A,1.0,0.0,0.0,1.0,0.0,1.0
UBASH3B,0.0,1.0,0.0,0.0,0.0,0.0
UBE2E2,1.0,0.0,0.0,1.0,0.0,0.0
UBE2E3,0.0,0.0,0.0,1.0,0.0,1.0
UBE2G1,0.0,0.0,0.0,1.0,0.0,0.0
UBE2L3,0.0,0.0,0.0,0.0,0.0,1.0
UBE2L5,0.0,0.0,0.0,1.0,0.0,0.0
UBE2O,0.0,0.0,0.0,1.0,0.0,0.0
UBE2Z,0.0,0.0,0.0,1.0,0.0,0.0
UBE3B,0.0,1.0,1.0,0.0,0.0,0.0
UBE3C,0.0,0.0,0.0,1.0,0.0,0.0
UBLCP1,0.0,0.0,0.0,0.0,0.0,1.0
UBN1,0.0,1.0,0.0,0.0,0.0,0.0
UBXN2B,0.0,1.0,0.0,0.0,0.0,0.0
UFL1,0.0,1.0,0.0,0.0,0.0,0.0
UGDH,0.0,1.0,0.0,0.0,0.0,0.0
UGT1A6,0.0,0.0,0.0,1.0,0.0,0.0
UGT1A7,0.0,0.0,0.0,1.0,0.0,0.0
UGT2B7,0.0,1.0,0.0,0.0,0.0,0.0
UGT3A1,1.0,0.0,0.0,0.0,0.0,0.0
UGT3A2,0.0,0.0,0.0,1.0,0.0,0.0
UHRF2,1.0,0.0,0.0,0.0,0.0,0.0
ULK4,0.0,1.0,0.0,0.0,1.0,0.0
UMOD,0.0,1.0,0.0,0.0,0.0,0.0
UMPS,0.0,1.0,1.0,0.0,0.0,0.0
UNC13D,0.0,1.0,0.0,0.0,0.0,0.0
UNC45B,0.0,1.0,0.0,0.0,0.0,0.0
UNC5C,0.0,0.0,0.0,1.0,0.0,0.0
UNC79,0.0,1.0,0.0,0.0,0.0,0.0
UQCC1,0.0,1.0,0.0,0.0,0.0,0.0
UQCC2,0.0,0.0,0.0,0.0,0.0,1.0
UQCRC1,0.0,1.0,0.0,0.0,0.0,0.0
UQCRFS1,0.0,1.0,0.0,0.0,0.0,0.0
USP28,0.0,1.0,0.0,0.0,0.0,0.0
USP3,0.0,1.0,0.0,0.0,0.0,0.0
USP34,0.0,1.0,0.0,0.0,0.0,0.0
USP36,0.0,1.0,0.0,0.0,0.0,0.0
USP38,1.0,1.0,0.0,0.0,0.0,0.0
USP44,0.0,0.0,0.0,1.0,0.0,0.0
USP48,0.0,0.0,0.0,1.0,0.0,0.0
USP49,0.0,0.0,0.0,1.0,0.0,0.0
USP8,0.0,1.0,0.0,0.0,0.0,0.0
UST,0.0,1.0,0.0,0.0,0.0,0.0
VAMP8,0.0,1.0,1.0,0.0,0.0,0.0
VAV3,0.0,0.0,0.0,1.0,0.0,0.0
VCF1,0.0,1.0,0.0,0.0,0.0,0.0
VCL,0.0,1.0,0.0,0.0,0.0,0.0
VDR,0.0,1.0,0.0,0.0,0.0,0.0
VEGFA,0.0,1.0,1.0,1.0,0.0,0.0
VEGFC,0.0,1.0,0.0,0.0,0.0,0.0
VEZF1,0.0,1.0,0.0,0.0,0.0,0.0
VGLL2,0.0,1.0,0.0,0.0,0.0,0.0
VGLL3,0.0,0.0,0.0,1.0,0.0,0.0
VHL,0.0,1.0,0.0,0.0,0.0,0.0
VIM,0.0,1.0,0.0,0.0,0.0,0.0
VKORC1,0.0,1.0,0.0,0.0,0.0,0.0
VLDLR,0.0,1.0,0.0,1.0,0.0,0.0
VPS13C,0.0,0.0,0.0,1.0,0.0,0.0
VPS50,0.0,1.0,0.0,0.0,0.0,0.0
VPS53,0.0,0.0,0.0,1.0,0.0,0.0
VPS8,0.0,1.0,0.0,0.0,0.0,0.0
VTI1A,0.0,1.0,0.0,0.0,0.0,0.0
VWA5B1,0.0,0.0,0.0,1.0,0.0,0.0
VWDE,0.0,0.0,1.0,1.0,0.0,0.0
VWF,0.0,1.0,0.0,0.0,0.0,0.0
WBP1L,0.0,0.0,0.0,1.0,0.0,0.0
WDFY4,0.0,0.0,0.0,0.0,0.0,1.0
WDR1,0.0,1.0,0.0,0.0,0.0,0.0
WDR11,0.0,0.0,0.0,1.0,0.0,0.0
WDR12,0.0,1.0,1.0,0.0,0.0,0.0
WDR36,1.0,0.0,0.0,0.0,0.0,0.0
WDR7,0.0,0.0,0.0,1.0,0.0,0.0
WDSUB1,0.0,1.0,0.0,0.0,0.0,0.0
WFS1,0.0,0.0,0.0,1.0,0.0,0.0
WIPF1,0.0,1.0,0.0,0.0,0.0,0.0
WIPI1,0.0,1.0,1.0,0.0,0.0,0.0
WNT2B,0.0,1.0,0.0,0.0,0.0,0.0
WNT3A,0.0,1.0,0.0,0.0,0.0,0.0
WNT6,0.0,1.0,0.0,0.0,0.0,0.0
WNT7B,0.0,0.0,0.0,1.0,0.0,0.0
WNT8A,0.0,1.0,0.0,1.0,0.0,0.0
WNT9A,0.0,1.0,0.0,0.0,0.0,0.0
WNT9B,0.0,1.0,0.0,0.0,0.0,0.0
WRN,0.0,1.0,0.0,1.0,0.0,0.0
WSB1,0.0,1.0,0.0,0.0,0.0,0.0
WSCD2,0.0,0.0,0.0,1.0,0.0,0.0
WT1,0.0,1.0,1.0,1.0,0.0,0.0
WWP2,1.0,1.0,0.0,0.0,0.0,0.0
XKR5,0.0,1.0,0.0,0.0,0.0,0.0
XKR6,0.0,0.0,0.0,1.0,0.0,0.0
XKR9,0.0,1.0,0.0,0.0,0.0,0.0
XPNPEP2,0.0,1.0,0.0,0.0,0.0,0.0
XPO1,0.0,0.0,0.0,0.0,1.0,0.0
XPO7,0.0,1.0,0.0,0.0,0.0,0.0
XRRA1,0.0,0.0,0.0,1.0,0.0,0.0
XXYLT1,0.0,1.0,0.0,0.0,0.0,0.0
XYLT1,0.0,1.0,0.0,0.0,0.0,0.0
XYLT2,0.0,1.0,0.0,0.0,0.0,0.0
YAP1,0.0,1.0,0.0,0.0,0.0,0.0
YBX3,0.0,1.0,1.0,0.0,0.0,0.0
YDJC,0.0,0.0,0.0,0.0,0.0,1.0
YES1,0.0,1.0,0.0,0.0,0.0,0.0
YKT6,0.0,0.0,0.0,1.0,0.0,0.0
YPEL2,0.0,0.0,0.0,1.0,0.0,0.0
YTHDF2,0.0,0.0,0.0,1.0,0.0,0.0
YTHDF3,0.0,1.0,0.0,0.0,0.0,0.0
YWHAE,0.0,1.0,0.0,0.0,0.0,0.0
ZBED3,0.0,0.0,0.0,1.0,0.0,0.0
ZBTB10,1.0,1.0,0.0,0.0,0.0,0.0
ZBTB17,0.0,1.0,0.0,0.0,0.0,0.0
ZBTB20,0.0,1.0,0.0,1.0,0.0,0.0
ZBTB34,0.0,1.0,0.0,0.0,0.0,0.0
ZBTB38,1.0,0.0,0.0,1.0,0.0,0.0
ZBTB40,0.0,0.0,0.0,0.0,0.0,1.0
ZBTB46,0.0,1.0,0.0,1.0,0.0,0.0
ZBTB7A,0.0,0.0,0.0,0.0,1.0,0.0
ZBTB7C,1.0,0.0,0.0,0.0,0.0,0.0
ZBTB9,0.0,0.0,0.0,1.0,0.0,0.0
ZC3H11B,0.0,1.0,0.0,1.0,0.0,0.0
ZC3H12C,0.0,0.0,0.0,1.0,0.0,1.0
ZC3H12D,1.0,0.0,0.0,0.0,0.0,0.0
ZC3H13,0.0,0.0,0.0,1.0,0.0,0.0
ZC3H4,0.0,0.0,0.0,1.0,0.0,0.0
ZC3HC1,0.0,1.0,1.0,0.0,0.0,0.0
ZCCHC14,0.0,1.0,0.0,0.0,0.0,0.0
ZDHHC12,1.0,0.0,0.0,0.0,0.0,0.0
ZDHHC18,0.0,1.0,0.0,0.0,0.0,0.0
ZEB2,0.0,1.0,1.0,1.0,0.0,1.0
ZFAND2A,0.0,1.0,0.0,0.0,0.0,0.0
ZFAND3,0.0,0.0,0.0,1.0,0.0,0.0
ZFAND5,0.0,1.0,0.0,0.0,0.0,0.0
ZFAND6,0.0,0.0,0.0,1.0,0.0,0.0
ZFAT,0.0,1.0,0.0,1.0,0.0,0.0
ZFHX3,0.0,1.0,1.0,1.0,0.0,0.0
ZFHX4,0.0,1.0,0.0,0.0,0.0,0.0
ZFP36L1,1.0,1.0,0.0,1.0,0.0,1.0
ZFP36L2,0.0,1.0,0.0,1.0,0.0,0.0
ZFP57,0.0,0.0,0.0,1.0,0.0,0.0
ZFP91,0.0,1.0,0.0,0.0,0.0,1.0
ZFP91-CNTF,0.0,1.0,0.0,0.0,0.0,0.0
ZFPM1,0.0,0.0,0.0,1.0,0.0,0.0
ZFPM2,0.0,1.0,1.0,1.0,0.0,0.0
ZFYVE16,0.0,1.0,0.0,0.0,0.0,0.0
ZGPAT,0.0,0.0,0.0,1.0,0.0,0.0
ZHX3,0.0,1.0,1.0,1.0,0.0,0.0
ZIC3,0.0,1.0,0.0,0.0,0.0,0.0
ZKSCAN8,0.0,0.0,0.0,1.0,0.0,0.0
ZKSCAN8P1,0.0,0.0,0.0,1.0,0.0,0.0
ZMIZ1,0.0,0.0,0.0,1.0,0.0,0.0
ZMYND8,0.0,1.0,0.0,0.0,0.0,0.0
ZNF10,0.0,0.0,0.0,1.0,0.0,0.0
ZNF100,0.0,0.0,0.0,1.0,0.0,0.0
ZNF138,0.0,1.0,0.0,0.0,0.0,0.0
ZNF169,0.0,0.0,0.0,1.0,0.0,0.0
ZNF217,1.0,0.0,0.0,0.0,0.0,0.0
ZNF236,0.0,0.0,0.0,1.0,0.0,0.0
ZNF239,0.0,0.0,0.0,1.0,0.0,0.0
ZNF268,0.0,1.0,0.0,0.0,0.0,0.0
ZNF292,0.0,1.0,0.0,0.0,0.0,0.0
ZNF318,0.0,1.0,0.0,0.0,0.0,0.0
ZNF32,0.0,1.0,1.0,0.0,0.0,0.0
ZNF335,0.0,1.0,1.0,0.0,0.0,0.0
ZNF34,0.0,0.0,0.0,1.0,0.0,0.0
ZNF365,1.0,1.0,0.0,0.0,0.0,0.0
ZNF366,1.0,0.0,0.0,0.0,0.0,1.0
ZNF385B,0.0,1.0,0.0,0.0,0.0,0.0
ZNF404,0.0,1.0,0.0,0.0,0.0,0.0
ZNF408,0.0,1.0,0.0,0.0,0.0,0.0
ZNF423,0.0,1.0,0.0,0.0,0.0,0.0
ZNF429,0.0,0.0,0.0,1.0,0.0,0.0
ZNF438,0.0,0.0,0.0,0.0,0.0,1.0
ZNF443,0.0,1.0,0.0,0.0,0.0,0.0
ZNF462,0.0,1.0,0.0,0.0,0.0,0.0
ZNF474,0.0,1.0,0.0,0.0,0.0,0.0
ZNF493,0.0,1.0,0.0,0.0,0.0,0.0
ZNF507,0.0,1.0,1.0,0.0,0.0,0.0
ZNF512,0.0,0.0,0.0,1.0,0.0,0.0
ZNF519,0.0,1.0,0.0,0.0,0.0,0.0
ZNF572,0.0,1.0,0.0,0.0,0.0,0.0
ZNF592,0.0,1.0,0.0,0.0,0.0,0.0
ZNF648,0.0,1.0,0.0,0.0,0.0,0.0
ZNF652,1.0,1.0,1.0,0.0,0.0,0.0
ZNF664,0.0,1.0,0.0,0.0,0.0,0.0
ZNF679,0.0,0.0,0.0,0.0,0.0,1.0
ZNF703,0.0,0.0,0.0,1.0,0.0,0.0
ZNF746,0.0,1.0,0.0,0.0,0.0,0.0
ZNF76,1.0,0.0,0.0,0.0,0.0,0.0
ZNF761,0.0,0.0,0.0,1.0,0.0,0.0
ZNF799,0.0,0.0,0.0,1.0,0.0,0.0
ZNF800,0.0,0.0,0.0,1.0,0.0,0.0
ZNF808,0.0,0.0,0.0,1.0,0.0,0.0
ZNF827,0.0,1.0,1.0,0.0,0.0,0.0
ZNF831,0.0,1.0,1.0,0.0,0.0,1.0
ZNHIT3,0.0,1.0,0.0,0.0,0.0,0.0
ZNRF3,0.0,1.0,0.0,1.0,1.0,0.0
ZPBP2,1.0,1.0,0.0,0.0,0.0,1.0
ZPLD1,1.0,0.0,0.0,0.0,0.0,0.0
ZPR1,0.0,1.0,1.0,1.0,0.0,0.0
ZRSR2,0.0,1.0,0.0,0.0,0.0,0.0
ZSCAN16,0.0,0.0,0.0,1.0,0.0,0.0
ZSCAN23,0.0,0.0,0.0,0.0,0.0,1.0
ZSCAN31,0.0,0.0,0.0,0.0,0.0,1.0
ZSWIM6,0.0,1.0,0.0,0.0,0.0,0.0
ZSWIM8,0.0,1.0,0.0,0.0,0.0,0.0
ZZEF1,0.0,0.0,0.0,1.0,0.0,0.0
